"ID","Address","DateOfSale","SalePrice","IsAStudio","BedCount","BathCount","Size","LotSize","BuiltInYear","M1","M2"
59779481,"2515 Lake St, San Francisco, CA","12/11/15",1560000.0,0.0,3.0,3.0,2500.0,"",1936.0,2.142216890961879,-0.2535680885104117
59779608,"1 Mono St # B, San Francisco, CA","12/11/15",1080000.0,0.0,"","",1142.0,"",1968.0,1.3206929234561788,-0.5542723639700395
59779633,"1488 Harrison St APT 103, San Francisco, CA","11/20/15",900000.0,0.0,1.0,2.0,1102.0,"",2001.0,0.9724788031246596,-0.8389359930563118
59779666,"425 14th St APT 4, San Francisco, CA","11/13/15",1500000.0,0.0,2.0,2.5,1328.0,"",2001.0,1.6279663846780552,-0.8293781537625933
59779827,"761 Tehama St APT 13, San Francisco, CA","12/3/15",750000.0,0.0,1.0,1.5,871.0,"",2001.0,0.9160473347195792,-0.5572071074144556
60825591,"77 Dow Pl APT 500, San Francisco, CA","1/5/16",968000.0,0.0,1.0,1.5,1092.0,"",2002.0,1.0648136109720654,-0.7999718781568896
61288341,"710 Masonic Ave, San Francisco, CA","12/4/15",1180000.0,0.0,2.0,1.0,1405.0,"",1914.0,1.4927468440700888,-0.4699206032710359
61288364,"439 19th Ave, San Francisco, CA","11/25/15",1000000.0,0.0,3.0,2.0,1544.0,"",2001.0,1.0661494621169547,-0.8677010757660906
61288416,"1800 San Jose Ave, San Francisco, CA","12/1/15",335100.0,0.0,"",1.0,695.0,"",2003.0,0.3570841910020461,-0.8687902655801487
61288454,"77 Dow Pl APT 507, San Francisco, CA","11/10/15",950000.0,0.0,1.0,2.0,1075.0,"",2002.0,1.7634623706416426,0.7125523592455638
61288494,"400 Alemany Blvd APT 12, San Francisco, CA","2/11/16",650000.0,0.0,2.0,1.5,1048.0,"",2003.0,0.7553781694607417,-0.6757594785823335
61325028,"901 Post St # 2, San Francisco, CA","2/7/16",885000.0,0.0,3.0,2.0,1207.0,"",2002.0,1.3803189291537514,0.11936481164689594
61325240,"32 Yukon St, San Francisco, CA","12/2/15",1230000.0,0.0,2.0,1.0,1119.0,"",1949.0,2.1813503196723074,0.5469110888980611
61325251,"18 Colonial Way APT 2, San Francisco, CA","1/21/16",878000.0,0.0,3.0,2.0,1640.0,"",2003.0,1.2787275983677004,-0.08718086932186675
61325365,"1325 Indiana St UNIT 108, San Francisco, CA","12/1/15",890000.0,0.0,1.0,2.0,1121.0,"",2002.0,1.0264983012948177,-0.6932622442813086
61325457,"400 Alemany Blvd APT 15, San Francisco, CA","12/11/15",700000.0,0.0,2.0,2.0,1048.0,"",2003.0,0.83971729948408,-0.6008077157597713
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA","11/20/15",515000.0,0.0,1.0,1.0,670.0,"",2002.0,0.7379868662348081,-0.13403158743763854
63153965,"163 Precita Ave, San Francisco, CA","12/1/15",995000.0,0.0,3.0,2.0,1290.0,"",1900.0,1.520592918732643,0.05646817835707152
63196600,"2032 Green St # B, San Francisco, CA","12/8/15",930000.0,0.0,"",1.0,950.0,"",1900.0,1.2549794716051375,-0.30111941590293023
63196937,"1265 Masonic Ave # C, San Francisco, CA","11/30/15",1410000.0,0.0,2.0,2.0,1596.0,3453.0,1904.0,2.5118862363308723,0.5629592004693227
63197016,"555 Irving St, San Francisco, CA","12/10/15",1230000.0,0.0,2.0,2.0,1229.0,"",2003.0,2.15375662809337,0.5020432977127969
63197063,"4677 18th St, San Francisco, CA","12/3/15",1570000.0,0.0,3.0,2.0,1718.0,"",1905.0,3.0257225375757955,0.8544236147462358
63197193,"3345 17th St APT 5, San Francisco, CA","12/30/15",875000.0,0.0,1.0,2.0,878.0,"",2002.0,0.9003334803985905,-0.9420949019460789
63197318,"765 Market St APT 27B, San Francisco, CA","11/18/15",1420000.0,0.0,1.0,1.1,1004.0,"",2001.0,2.6918816335184887,0.7913825824204068
63197354,"765 Market St APT 31H, San Francisco, CA","12/17/15",2800000.0,0.0,2.0,3.0,1434.0,"",2001.0,3.8991926076940224,-0.21486242307569792
63197592,"3021 20th St, San Francisco, CA","12/7/15",1100000.0,0.0,1.0,2.0,1267.0,"",1890.0,2.0662097449179937,0.7567449907599881
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA","1/21/16",980000.0,0.0,2.0,2.0,1075.0,"",2002.0,1.656969080633399,0.3815695523130591
64969458,"320 Alabama St APT 11, San Francisco, CA","12/1/15",1600000.0,0.0,3.0,2.5,1809.0,"",2003.0,3.1797580113183495,0.9746975141479364
64969751,"2412 Harrison St APT 104, San Francisco, CA","11/13/15",1350000.0,0.0,2.0,3.0,1723.0,"",2002.0,2.375031309817502,0.5185649034333362
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA","12/4/15",895000.0,0.0,2.0,2.0,1075.0,"",2002.0,1.221267440267124,-0.2709107480064268
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA","12/11/15",906667.0,0.0,2.0,2.0,1255.0,"",2002.0,1.3609644437245663,0.002126345669504204
64969894,"140 S Van Ness Ave UNIT 1021, San Francisco, CA","12/3/15",1010000.0,0.0,2.0,2.0,1160.0,"",2002.0,1.3901530467462948,-0.24722168961129753
64969930,"2412 Harrison St APT 109, San Francisco, CA","11/12/15",1200000.0,0.0,1.0,2.0,1309.0,"",2002.0,1.6378942032254857,-0.2701763279575238
64971338,"108 Cervantes Blvd, San Francisco, CA","11/17/15",2100000.0,0.0,3.0,"",1993.0,"",1935.0,2.647899448700225,-0.4781910012378805
64971339,"3466 Scott St, San Francisco, CA","11/17/15",538000.0,0.0,2.0,1.0,1371.0,"",1925.0,0.8048320189109266,-0.008059409253060812
64971431,"527 Broderick St, San Francisco, CA","12/4/15",1820000.0,0.0,3.0,3.0,1518.0,"",1900.0,3.0607667000262375,0.3634798901387224
64971857,"1436 Vallejo St, San Francisco, CA","12/18/15",1210000.0,0.0,"",5.0,4554.0,1920.0,1925.0,1.5455817282793447,-0.44531945738951295
64972330,"499 33rd Ave APT 101, San Francisco, CA","11/30/15",300000.0,0.0,2.0,2.0,879.0,"",2004.0,0.457313943323166,0.04875962215443996
64972332,"499 33rd Ave APT 103, San Francisco, CA","11/30/15",400000.0,0.0,2.0,2.0,1375.0,"",2004.0,0.44695211766822285,-0.7652394116588856
64972340,"499 33rd Ave APT 305, San Francisco, CA","12/15/15",1340000.0,0.0,4.0,"",2397.0,"",2004.0,1.5541926843846163,-0.6803094262916174
64972342,"499 33rd Ave APT 310, San Francisco, CA","11/20/15",1080000.0,0.0,3.0,"",1751.0,"",2004.0,1.1305508630891639,-0.9063872905756225
64972578,"333 1st St PH 2103, San Francisco, CA","12/15/15",1030000.0,0.0,1.0,1.0,713.0,"",2004.0,2.0298533860537518,0.9414628855412657
64972644,"355 1st St UNIT S909, San Francisco, CA","12/11/15",1250000.0,0.0,2.0,2.0,995.0,"",2004.0,1.2548254393878264,-0.9922792969794778
64972682,"355 1st St UNIT 1503, San Francisco, CA","1/3/16",1120000.0,0.0,1.0,1.0,795.0,"",2004.0,1.3200095642245753,-0.6428400638846874
64972688,"355 1st St UNIT 1602, San Francisco, CA","12/30/15",1500000.0,0.0,2.0,2.0,1239.0,"",2004.0,2.4193001296754884,0.2257335062339847
64972695,"355 1st St UNIT 1702, San Francisco, CA","1/7/16",1570000.0,0.0,2.0,2.0,1166.0,"",2004.0,1.6977502701996892,-0.8372608022933894
64972712,"355 1st St UNIT S1905, San Francisco, CA","11/20/15",860000.0,0.0,1.0,1.0,691.0,"",2004.0,1.6184309926632758,0.7637930061936646
64972881,"1 Crescent Way APT 1402, San Francisco, CA","12/31/15",660000.0,0.0,2.0,2.0,1063.0,"",2001.0,1.1349493041759102,0.43924031568457633
64972890,"101 Crescent Way APT 2102, San Francisco, CA","11/20/15",488000.0,0.0,2.0,2.0,1063.0,"",2001.0,0.9595983060616919,0.9327799428757868
67394276,"400 Beale St APT 408, San Francisco, CA","11/24/15",699000.0,0.0,1.0,1.0,694.0,"",2002.0,1.0538372475212945,0.015271094481529746
67394607,"200 Townsend St UNIT 45, San Francisco, CA","12/7/15",875000.0,0.0,1.0,2.0,856.0,"",2003.0,1.1378532227636764,-0.3991926336830256
67394883,"380 10th St UNIT 27, San Francisco, CA","11/17/15",1150000.0,0.0,2.0,2.0,1305.0,"",2004.0,1.7819256587145618,0.09900114559054285
67394898,"8300 Oceanview Ter APT 306, San Francisco, CA","11/20/15",510000.0,0.0,1.0,1.0,745.0,"",2002.0,0.9847175458219664,0.8616374345959463
67394949,"1452 Bush St UNIT 1, San Francisco, CA","12/10/15",1080000.0,0.0,2.0,2.5,1176.0,"",2004.0,1.6424223522212096,0.04152287448372105
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA","12/21/15",542000.0,0.0,1.0,1.0,700.0,"",2002.0,0.6868262112693767,-0.4655859362753627
69817329,"955 Excelsior Ave, San Francisco, CA","11/13/15",1150000.0,0.0,4.0,4.0,2134.0,2495.0,2005.0,2.1590086075502377,0.7547975783482392
69817812,"9 Lafayette St # 3, San Francisco, CA","12/11/15",975000.0,0.0,2.0,2.0,1215.0,"",2003.0,1.3376207797996498,-0.25616250297507737
69817917,"200 Brannan St APT 413, San Francisco, CA","1/4/16",995000.0,0.0,1.0,2.0,1048.0,"",2004.0,0.9963764332490043,-0.9972333000020017
69817944,"767 Bryant St, San Francisco, CA","12/22/15",769000.0,0.0,1.0,2.0,908.0,"",2002.0,0.959469782296591,-0.5046299550153681
69817953,"767 Bryant St APT 402, San Francisco, CA","12/21/15",769000.0,0.0,"","",931.0,"",2002.0,1.013721568557161,-0.3635329816458752
69817957,"767 Bryant St APT 407, San Francisco, CA","12/22/15",769000.0,0.0,1.0,2.0,908.0,"",2002.0,1.4293998730703328,0.7175549364638043
69818990,"3 Lupine Ave, San Francisco, CA","12/18/15",1750000.0,0.0,3.0,2.0,1700.0,"",1950.0,2.552380542366279,-0.08299366586710999
69819284,"501 Beale St UNIT 9H, San Francisco, CA","11/18/15",1950000.0,0.0,2.0,2.0,1161.0,"",2006.0,2.816945211232037,-0.11082542437739851
69819412,"250 King St UNIT 410, San Francisco, CA","12/1/15",759000.0,0.0,1.0,1.0,822.0,"",2004.0,1.0141016201975146,-0.32779546720022523
69819469,"250 King St UNIT 1304, San Francisco, CA","11/12/15",645000.0,0.0,1.0,1.0,587.0,"",2004.0,1.2130373893653665,0.7613562460941592
69819637,"260 King St UNIT 815, San Francisco, CA","2/8/16",800000.0,0.0,1.0,1.0,903.0,"",2004.0,1.5560214215523134,0.8900535538807828
69819664,"260 King St UNIT 1205, San Francisco, CA","11/16/15",1480000.0,0.0,2.0,2.0,1488.0,"",2004.0,2.9479976871488516,0.9837806583092588
69819708,"260 King St UNIT 421, San Francisco, CA","12/15/15",731000.0,0.0,1.0,1.0,695.0,"",2004.0,1.0063978661484811,-0.2465174660780265
69819769,"260 King St UNIT 723, San Francisco, CA","11/17/15",1010000.0,0.0,2.0,2.0,928.0,"",2004.0,1.9858089200834432,0.9322948912543427
69819845,"260 King St UNIT 769, San Francisco, CA","11/20/15",815000.0,0.0,1.0,1.0,748.0,"",2004.0,1.4603818492491845,0.5837591392618027
69819930,"2311 Scott St APT 1, San Francisco, CA","12/29/15",2720000.0,0.0,3.0,2.0,1986.0,"",1965.0,4.557874481592406,0.3513782952885336
69820025,"270 Valencia St APT 503, San Francisco, CA","12/18/15",890000.0,0.0,2.0,1.0,747.0,"",2005.0,1.1079516366838884,-0.5102210411598012
69820026,"270 Valencia St APT 505, San Francisco, CA","12/18/15",890000.0,0.0,1.0,1.0,657.0,"",2005.0,1.0826469622403467,-0.5670854781115804
69820035,"760 Treat Ave # 1, San Francisco, CA","12/14/15",1530000.0,0.0,3.0,2.0,1275.0,"",1900.0,1.784053171517506,-0.6679043509575087
71713698,"50 Lansing St UNIT 201, San Francisco, CA","12/4/15",1200000.0,0.0,2.0,2.0,1202.0,"",2006.0,2.3073079322704384,0.8455132204507307
72547405,"35 Lakeshore Ct, Richmond, CA","1/19/16",260000.0,0.0,1.0,1.0,549.0,"",1991.0,0.33645993221962317,-0.4118466752336678
72549972,"15 Lakeshore Ct, Richmond, CA","11/18/15",349000.0,0.0,2.0,1.0,869.0,"",1991.0,0.5071298916616586,-0.09381150910224312
72554809,"209 Lakeshore Ct, Richmond, CA","1/8/16",230000.0,0.0,1.0,1.0,549.0,"",1991.0,0.3436103018170614,-0.012084332025553035
79841177,"350 Broderick St APT 226, San Francisco, CA","12/4/15",1090000.0,0.0,2.0,2.0,928.0,"",2007.0,1.938207039040777,0.5563431909005083
79841585,"38 Belcher St APT 2, San Francisco, CA","11/20/15",1100000.0,0.0,2.0,1.0,862.0,"","",2.0286584577083264,0.6884699231060483
79841626,"6542 Fulton St, San Francisco, CA","12/8/15",800000.0,0.0,2.0,1.0,994.0,"",1937.0,0.9112581609188903,-0.7218545977027744
79843553,"1015 Ashbury St APT 2, San Francisco, CA","2/4/16",1350000.0,0.0,2.0,2.0,1252.0,"",1913.0,1.9263208862849497,-0.1461912795778526
79843912,"1327 Cabrillo St, San Francisco, CA","12/14/15",1280000.0,0.0,3.0,1.0,1755.0,"",1922.0,2.3588542564293853,0.6857097756709143
79844263,"555 4th St, San Francisco, CA","11/16/15",788000.0,0.0,1.0,1.0,670.0,43560.0,2006.0,1.4326102449356009,0.6360666115116769
79844821,"638 19th St UNIT 10, San Francisco, CA","12/30/15",1520000.0,0.0,3.0,2.5,1467.0,"",2007.0,1.6756689128476727,-0.7951724830951672
79845444,"988 Fulton St APT 326, San Francisco, CA","1/28/16",555000.0,0.0,1.0,1.0,417.0,"",1999.0,0.6417927586217195,-0.687233302264074
79846075,"1562 22nd St, San Francisco, CA","12/23/15",1670000.0,0.0,3.0,2.0,2542.0,"",2006.0,2.1780118149710113,-0.39160261680118436
79846566,"199 Tiffany Ave APT 202, San Francisco, CA","11/10/15",1190000.0,0.0,2.0,2.0,1118.0,"",2004.0,1.279677292209175,-0.8492818618333193
79846666,"555 4th St UNIT 513, San Francisco, CA","12/16/15",1180000.0,0.0,2.0,2.0,1177.0,"",2006.0,1.6811023433518995,-0.15067399431881423
79846985,"555 4th St UNIT 728, San Francisco, CA","11/16/15",788000.0,0.0,1.0,1.0,671.0,"",2006.0,0.8728027516578706,-0.7847645897008362
80730869,"260 King St UNIT 817, San Francisco, CA","11/10/15",750000.0,0.0,"",1.0,759.0,"",2004.0,1.1761631952523839,0.13643518733969007
80730989,"2002 3rd St APT 212, San Francisco, CA","1/22/16",1100000.0,0.0,2.0,2.0,1358.0,"",2002.0,1.3712126337922717,-0.5068861203776878
80731709,"35 Lucerne St # C, San Francisco, CA","12/18/15",969000.0,0.0,"","",1446.0,"",1997.0,1.5469436403237844,0.1928661306992454
80731986,"59 Rodgers St # B, San Francisco, CA","11/20/15",800000.0,0.0,1.0,1.0,800.0,"",2000.0,0.8940205143229101,-0.7649487141927247
80732028,"83 Lafayette St APT 4, San Francisco, CA","12/23/15",760000.0,0.0,1.0,1.0,1008.0,"",1993.0,1.5016717399980855,0.9517677368370667
80732173,"2080 3rd St APT 8, San Francisco, CA","12/17/15",875000.0,0.0,1.0,2.0,998.0,"",1998.0,1.690991053375173,0.8651224077146809
80732939,"125 Gilbert St APT 17, San Francisco, CA","11/16/15",875000.0,0.0,1.0,1.5,1047.0,"",1996.0,1.2178223212440826,-0.2164061228706684
80734665,"142 Russ St STE 5, San Francisco, CA","12/20/15",1480000.0,0.0,2.0,2.0,2198.0,"",1999.0,1.8384243193066065,-0.5156428117478291
80735046,"260 King St UNIT 703, San Francisco, CA","12/3/15",1270000.0,0.0,2.0,2.0,1286.0,"",2004.0,1.5880057303240374,-0.49920357429285445
80735111,"188 Minna St APT 28B, San Francisco, CA","12/17/15",2850000.0,0.0,2.0,2.5,1740.0,"",2005.0,4.227671575326818,-0.033212929595215934
80735775,"650 Delancey St APT 203, San Francisco, CA","12/16/15",2170000.0,0.0,2.0,2.0,1619.0,"",1996.0,2.256784380124556,-0.9200143961985661
80736058,"720 York St UNIT 201, San Francisco, CA","11/25/15",900000.0,0.0,1.0,1.0,867.0,"",1999.0,1.4757345954676144,0.27941021215025397
80737517,"303 Langton St # 2, San Francisco, CA","11/25/15",850000.0,0.0,2.0,1.5,1220.0,"",1997.0,1.197057472088783,-0.18339418332051038
80738064,"761 Tehama St APT 1, San Francisco, CA","12/3/15",750000.0,0.0,2.0,2.0,1401.0,"",2001.0,1.0330549294416655,-0.24518685482222535
80738317,"650 Delancey St APT 109, San Francisco, CA","12/4/15",1950000.0,0.0,"",2.0,1554.0,"",1996.0,3.5282616944039367,0.6187299429783968
80738981,"400 Beale St APT 1308, San Francisco, CA","11/16/15",3650.0,0.0,1.0,1.0,680.0,"",2002.0,0.006237979429669009,0.41807092036658
80741376,"1310 Minnesota St # 29, San Francisco, CA","11/20/15",1120000.0,0.0,1.0,2.0,1000.0,"",2002.0,2.1888538732398155,0.908667630785384
80741391,"340 6th St UNIT 303, San Francisco, CA","12/31/15",5700.0,0.0,"","",2176.0,4500.0,1997.0,0.007706036570825438,-0.29612751900861856
80742238,"2002 3rd St APT 213, San Francisco, CA","12/29/15",1100000.0,0.0,2.0,2.0,1354.0,"",2002.0,2.0872970411143466,0.795085529298811
80742310,"400 Beale St APT 1407, San Francisco, CA","12/31/15",1050000.0,0.0,2.0,2.0,1102.0,"",2001.0,1.8584655455625936,0.5399343725001777
80743040,"188 S Park St APT 6, San Francisco, CA","12/16/15",1480000.0,0.0,3.0,2.5,1456.0,"",2002.0,2.008988484360175,-0.2851506968105739
80744434,"950 Harrison St UNIT 101, San Francisco, CA","12/15/15",980000.0,0.0,3.0,2.0,1642.0,"",2000.0,1.5892321277241925,0.24333087290651556
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA","2/3/16",908000.0,0.0,1.0,1.0,702.0,"",2004.0,1.1700215215477396,-0.42286008469660885
80746381,"400 Beale St APT 2506, San Francisco, CA","12/28/15",1200000.0,0.0,2.0,2.0,1215.0,"",2002.0,2.2492799004898107,0.7487998341496847
80746693,"142 Russ St APT 4, San Francisco, CA","11/25/15",1730000.0,0.0,3.0,2.5,2326.0,"",1999.0,1.9244992587772987,-0.7751453655753775
80747397,"175 Russ St APT 14, San Francisco, CA","12/10/15",1190000.0,0.0,"","",1361.0,"",2003.0,1.4427968899399086,-0.5751312774119179
80747693,"1050 N Point St APT 1606, San Francisco, CA","12/30/15",1350000.0,0.0,2.0,2.0,"","",1963.0,1.5970949443078937,-0.6339334158401577
80748857,"999 16th St APT 17, San Francisco, CA","12/14/15",820000.0,0.0,1.0,1.5,1140.0,"",1998.0,1.1504813219715166,-0.1939479951914227
80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA","11/10/15",1150000.0,0.0,2.0,2.0,971.0,"",2004.0,2.0070179040369482,0.49046592006425827
80749465,"16 Jennifer Pl, San Francisco, CA","11/16/15",950000.0,0.0,2.0,"",1367.0,"",2000.0,1.4505620765995713,0.05381489810436069
80750153,"1099 23rd St APT 1, San Francisco, CA","12/3/15",801000.0,0.0,1.0,2.0,687.0,"",2000.0,1.1916287351541044,-0.024647352923584886
80750787,"370 De Haro St # TB3, San Francisco, CA","11/18/15",1120000.0,0.0,1.0,2.0,1180.0,"",1999.0,1.1206114806846352,-0.9989080702060087
80751734,"300 Beale St APT 504, San Francisco, CA","12/15/15",750000.0,0.0,1.0,1.0,754.0,"",1937.0,1.0690512940162908,-0.14919654928989057
80752101,"60 Rausch St APT 401, San Francisco, CA","12/11/15",1880000.0,0.0,3.0,2.5,1703.0,"",2002.0,1.999481096691978,-0.8728924503276831
80755226,"2600 18th St STE 22, San Francisco, CA","11/18/15",1250000.0,0.0,2.0,2.0,1662.0,"",1999.0,1.5103165651518546,-0.5834934957570324
80755560,"725 Tehama St UNIT 4, San Francisco, CA","12/17/15",1230000.0,0.0,2.0,2.0,1599.0,"",2000.0,2.376844544921408,0.8647878779209888
80756614,"1011 23rd St APT 2, San Francisco, CA","1/21/16",925000.0,0.0,2.0,1.5,1223.0,"",2000.0,1.1242433390174955,-0.5692035913135236
82785286,"181 Ofarrell St STE 514, San Francisco, CA","12/30/15",978000.0,0.0,1.0,1.5,1080.0,"",2006.0,1.8174542105843088,0.716675277268525
82785479,"750 Van Ness Ave # V704, San Francisco, CA","11/20/15",495000.0,1.0,"",1.0,395.0,"",2008.0,0.8924322189228604,0.6057867431226684
82785514,"1394 Mcallister St, San Francisco, CA","11/13/15",2100000.0,0.0,3.0,2.5,2300.0,"",1890.0,2.4342070975787102,-0.6817075261155143
82785630,"753 Baker St, San Francisco, CA","11/20/15",1200000.0,0.0,2.0,1.0,1444.0,"",1900.0,1.9268543487243346,0.21142391454055764
82785876,"1160 Mission St UNIT 904, San Francisco, CA","12/1/15",790000.0,0.0,1.0,1.0,765.0,"",2008.0,0.8813728788049605,-0.7686762561899734
82785952,"2 Mint Plz STE 401, San Francisco, CA","11/24/15",1250000.0,0.0,2.0,2.0,1245.0,"",2009.0,2.159860197961889,0.45577631673902297
82785995,"1234 Howard St # 2B3, San Francisco, CA","11/23/15",960000.0,0.0,1.0,1.0,888.0,"",2007.0,1.5719637862773184,0.27492455474441324
82786028,"425 1st St UNIT 802, San Francisco, CA","12/22/15",1340000.0,0.0,2.0,2.0,1309.0,"",2008.0,2.427997672665966,0.6238771233820386
82786211,"310 Townsend St APT 311, San Francisco, CA","12/8/15",900000.0,0.0,1.0,1.0,853.0,"",2006.0,1.3314460944502693,-0.04123090122162387
82816304,"1264 Noe St, San Francisco, CA","11/25/15",1250000.0,0.0,2.0,1.0,1078.0,"",1910.0,2.3935788597917282,0.8297261756667658
83152921,"177 Townsend St UNIT 527, San Francisco, CA","11/16/15",1300000.0,0.0,2.0,2.0,1019.0,"",2007.0,1.3641536308249718,-0.9013021064231206
83153276,"964 Potrero Ave, San Francisco, CA","11/12/15",690000.0,0.0,"",1.0,1130.0,"",1906.0,0.89209310986864,-0.4142228699459707
83154048,"55 Page St APT 415, San Francisco, CA","12/4/15",895000.0,0.0,1.0,1.0,750.0,"",2008.0,1.5349720747313247,0.43010519493033406
83154302,"888 7th St UNIT 308, San Francisco, CA","11/20/15",325000.0,0.0,1.0,1.0,537.0,"",2008.0,0.46088549381810023,-0.16378157650399827
89228573,"901 Bush St APT 307, San Francisco, CA","11/17/15",665000.0,0.0,1.0,1.0,477.0,"",1909.0,0.780012650590319,-0.6540972914576872
89236680,"1816 Castro St, San Francisco, CA","2/2/16",850000.0,0.0,2.0,1.0,884.0,"",1918.0,0.9411291336142641,-0.7855785091429079
89236772,"36 Heather Ave, San Francisco, CA","12/15/15",810000.0,0.0,1.0,1.0,906.0,"",1949.0,1.4720446802839133,0.6346782229232428
89236856,"1049 Dolores St APT 4, San Francisco, CA","12/18/15",1270000.0,0.0,2.0,1.0,904.0,"",1960.0,1.8708915826513681,-0.053714043068711526
89237493,"425 1st St UNIT 4905, San Francisco, CA","12/31/15",1010000.0,0.0,1.0,1.0,710.0,"",2008.0,1.9011065086382986,0.7645673438382148
89237721,"301 Main St # T28F, San Francisco, CA","12/1/15",2200000.0,0.0,2.0,2.0,1323.0,"",2008.0,3.8132360954967974,0.4665782686334521
89237766,"451 Kansas St UNIT 448, San Francisco, CA","12/1/15",1160000.0,0.0,2.0,2.5,1030.0,"",2007.0,1.6352823985316625,-0.18054758873851284
89237920,"122 Maynard St, San Francisco, CA","12/22/15",10500.0,0.0,5.0,5.0,2700.0,2750.0,2009.0,0.01442186564863468,-0.2529779716886327
89237930,"333 Main St # IT8H, San Francisco, CA","12/8/15",972000.0,0.0,1.0,1.0,835.0,"",2008.0,1.4732004729450165,0.03127669330250349
89238065,"338 Spear St UNIT 5J, San Francisco, CA","11/20/15",1050000.0,0.0,1.0,1.0,1021.0,"",2009.0,1.983512950849215,0.7781199063794573
89238087,"425 1st St UNIT 4801, San Francisco, CA","11/20/15",481000.0,0.0,1.0,1.0,837.0,"",2008.0,0.8356309968425147,0.47455715942833576
89238407,"631 Folsom St APT 12B, San Francisco, CA","11/25/15",1270000.0,0.0,2.0,2.0,1054.0,"",2009.0,1.2765442646216594,-0.9896940714619535
89238425,"1326 Lyon St, San Francisco, CA","12/17/15",945000.0,0.0,2.0,1.5,1300.0,"",1906.0,1.6009791695438236,0.3883157027382511
89238591,"6 Mint Plz APT 601A, San Francisco, CA","12/2/15",840000.0,0.0,1.0,1.0,606.0,"",1900.0,1.6123862218008893,0.8390148138116413
89238700,"1521 Sutter St APT 304, San Francisco, CA","12/11/15",1090000.0,0.0,2.0,2.0,1098.0,"",2008.0,1.864396777859896,0.42091151900898316
89239104,"301 Main St # IT5C, San Francisco, CA","12/4/15",2300000.0,0.0,2.0,2.0,1752.0,"",2008.0,2.7071132976052406,-0.6459884368650082
89239155,"1501 Greenwich St UNIT 403, San Francisco, CA","12/8/15",19500.0,0.0,2.0,2.0,1115.0,"",2008.0,0.028928603484835443,-0.0329637451450826
89239433,"383 Missouri St, San Francisco, CA","1/10/16",1310000.0,0.0,2.0,1.0,1625.0,"",1904.0,1.4938139834796795,-0.7193679641531612
89239580,"690 Market St UNIT 1705, San Francisco, CA","11/23/15",1050000.0,0.0,2.0,2.0,1050.0,"",2007.0,1.4269450422566137,-0.28200944332073585
89239642,"349 Frederick St, San Francisco, CA","12/11/15",1520000.0,0.0,3.0,2.5,2084.0,"",1900.0,2.944417903749587,0.8742340838810354
89239815,"472 12th Ave, San Francisco, CA","11/16/15",1250000.0,0.0,2.0,1.0,1508.0,"",1931.0,2.4041316344483854,0.8466106151174166
89239837,"338 Spear St UNIT 10B, San Francisco, CA","11/17/15",1480000.0,0.0,2.0,2.0,1316.0,"",2009.0,1.8985985412206026,-0.4343262956478342
89239862,"901 Bush St APT 203, San Francisco, CA","11/24/15",635000.0,0.0,"","",429.0,"",1909.0,0.8506657130455365,-0.3207379116676017
89240177,"451 Kansas St UNIT 631, San Francisco, CA","11/24/15",1150000.0,0.0,2.0,2.0,928.0,"",2007.0,1.840244798350988,0.20042573626258786
89240293,"338 Spear St UNIT 4C, San Francisco, CA","12/23/15",949000.0,0.0,1.0,1.0,799.0,"",2009.0,1.8630742332021006,0.92639459052076
89240297,"733 Front St UNIT 509, San Francisco, CA","11/20/15",1200000.0,0.0,1.0,1.0,890.0,"",2007.0,1.3773616008784684,-0.7043973318692192
89240348,"338 Spear St UNIT 39A, San Francisco, CA","12/23/15",2750000.0,0.0,2.0,2.0,1300.0,"",2009.0,3.4565207701383405,-0.4861667126266618
89240438,"6 Mint Plz APT 702A, San Francisco, CA","12/16/15",2550000.0,0.0,3.0,3.0,1670.0,"",1900.0,4.777569909591467,0.7471136545815429
89240616,"301 Main St # T23C, San Francisco, CA","11/16/15",1430000.0,0.0,1.0,1.0,809.0,"",2008.0,2.1334058913429326,-0.016215536583310985
94976253,"330 Berry St UNIT 506, San Francisco, CA","12/30/15",112500.0,0.0,2.0,2.0,903.0,"",2009.0,0.21363312287554106,0.7979221844540634
96013386,"4056 18th St, San Francisco, CA","2/3/16",1230000.0,0.0,3.0,1.0,1659.0,"",1901.0,1.4581870139535067,-0.6289642049536475
96018886,"300 Berry St UNIT 1212, San Francisco, CA","11/16/15",1230000.0,0.0,2.0,2.0,966.0,"",2009.0,1.8851823625897735,0.0653371749427214
96023008,"397 Valley St, San Francisco, CA","11/10/15",1120000.0,0.0,2.0,1.0,931.0,"",1950.0,1.4854219885672972,-0.34746073470125527
96043590,"300 Berry St UNIT 720, San Francisco, CA","11/30/15",720000.0,0.0,1.0,1.0,659.0,"",2008.0,0.9479106431225827,-0.3669148802150479
96048518,"16 Orizaba Ave, San Francisco, CA","12/9/15",1300000.0,0.0,6.0,6.0,4136.0,2613.0,2010.0,1.8809400531300589,-0.10624607210760173
